Date,Close,High,Low,Open,Volume
2010-01-04,9.20082950592041,9.205689691433184,8.865459117412914,8.880039673951236,54898644
2010-01-05,9.069600105285645,9.200831989379038,9.016135118859687,9.19597180255442,45714931
2010-01-06,9.040435791015625,9.1425055630532,8.996692161352806,9.069598862203003,43640975
2010-01-07,9.006414413452148,9.07446094234626,8.972391149005091,9.059879403709171,41557112
2010-01-08,9.07931900024414,9.093900535461579,9.0015521152421,9.050156906927487,32049716
2010-01-11,9.152227401733398,9.210553553453128,9.074460502264966,9.152227401733398,34199665
2010-01-12,9.123064041137695,9.229994001676003,9.059877711220391,9.137644599932518,43501847
2010-01-13,9.336923599243164,9.38066820985979,9.171669438419244,9.171669438419244,62728072
2010-01-14,9.419548988342285,9.477875119308113,9.298037518320884,9.332060769011598,49820367
2010-01-15,9.473016738891602,9.565365170549745,9.361226583574814,9.443853664844465,80760537
2010-01-19,9.720900535583496,9.754923798360977,9.47787848632515,9.492459047128296,82562244
2010-01-20,9.691736221313477,9.895875771893055,9.657712962883547,9.745201202115041,83522965
2010-01-21,9.351505279541016,9.793806693483885,9.317482995808499,9.740341708878008,81343188
2010-01-22,9.215415000915527,9.682018415787015,9.186251921066608,9.36122844592305,65034962
2010-01-25,9.161946296691895,9.356364470363886,9.157086111057582,9.351503307611432,51933110
2010-01-26,9.127925872802734,9.186251049850526,9.055019157213382,9.09876377283806,45955032
2010-01-27,9.23485279083252,9.278596414835704,9.06959768876098,9.127922846471266,57558308
2010-01-28,9.05501651763916,9.283457949216126,9.045295169072451,9.268876414925144,53690549
2010-01-29,9.069600105285645,9.220273713795898,9.001553581267448,9.089041829702504,59071114
2010-02-01,9.132783889770508,9.22999347220256,9.089040261658832,9.132783889770508,41586308
2010-02-02,9.351505279541016,9.395249890828559,9.123064781140004,9.171669579086714,71262310
2010-02-03,9.135626792907715,9.248472682995478,9.03749916003876,9.169971365777235,120151889
2010-02-04,8.846150398254395,9.04731072803712,8.836338228499418,9.003153005101804,99352043
2010-02-05,8.811807632446289,8.924653525768687,8.63517867729617,8.787276216698952,95279492
2010-02-08,8.752927780151367,8.831429064976932,8.694050830186454,8.787272338848986,58630015
2010-02-09,8.772560119628906,8.905031390338866,8.659714185826106,8.767653045642218,74804488
2010-02-10,8.703868865966797,8.821621845598589,8.649898955791038,8.792183354104067,63195205
2010-02-11,8.76764965057373,8.846151954150708,8.644991588987098,8.708773662650609,57646000
2010-02-12,8.733304977416992,8.777461716278664,8.644990513347626,8.757836389412807,53060257
2010-02-16,8.694056510925293,8.870685503538798,8.640087582103462,8.811809501449758,66699017
2010-02-17,8.669523239135742,8.762743802461848,8.600835077869153,8.757837716588416,61399821
2010-02-18,8.698963165283203,8.708775338652332,8.610648673229344,8.67443174551404,60202899
2010-02-19,8.826526641845703,8.880496544132399,8.698961507926802,8.743118252367665,53393321
2010-02-22,8.806896209716797,8.905022799589055,8.723487868566194,8.821615444784031,61134003
2010-02-23,8.669523239135742,8.801994462141664,8.640085737548969,8.752931630714983,50458353
2010-02-24,8.738210678100586,8.841243393026797,8.635176976828392,8.703866111009853,71379515
2010-02-25,8.679336547851562,8.698961878032051,8.551771408505285,8.620459570963902,56344732
2010-02-26,8.610647201538086,8.73821233795831,8.586115785961718,8.679336348767322,62436536
2010-03-01,8.70877456665039,8.762744474435378,8.625367155021205,8.640086400116429,48087169
2010-03-02,8.63517951965332,8.772557828470411,8.610648101512957,8.767650755765322,68147740
2010-03-03,8.497801780700684,8.635179096438568,8.44383187435996,8.561583859278146,114953456
2010-03-04,8.502710342407227,8.537054927927777,8.448740420353007,8.512523503847317,59990729
2010-03-05,8.576301574707031,8.586114731540171,8.453642539196045,8.527238749579475,68202654
2010-03-08,8.512519836425781,8.635177890330215,8.47326819392259,8.630271804897099,51370695
2010-03-09,8.453640937805176,8.497798655670346,8.414390290600045,8.473266261407742,57489271
2010-03-10,8.41439151763916,8.512519136307432,8.394766191174707,8.443830000508843,59341465
2010-03-11,8.483080863952637,8.497800105752749,8.389860314346633,8.399672484649354,51448270
